Taxon,Cluster
SRX2535620,1
ERX349234,1
ERX330684,1
ERX2006931,1
SRX463586,1
ERX384990,1
ERX110694,1
SRX2535339,1
ERX451094,1
ERX030064,1
ERX114006,1
SRX2557071,1
SRX2535631,1
SRX391558,1
ERX451414,1
ERX113937,1
ERX1666454,1
ERX204807,1
ERX980195,1
SRX2551554,1
SRX007683,1
ERX110748,1
ERX505259,1
ERX009586,1
ERX956592,1
ERX979825,1
ERX326034,1
SRX359222,1
ERX063939,1
ERX095299,1
ERX384948,1
ERX096679,1
SRX391577,1
SRX2535672,1
ERX186892,1
ERX113338,1
ERX980306,1
ERX676587,1
SRX422827,1
SRX463494,1
ERX325943,1
ERX1583742,1
SRX2147153,1
ERX513168,1
SRX422933,1
ERX482609,1
ERX635182,1
ERX1998053,1
SRX1887415,1
ERX001272,1
ERX462302,1
ERX1048281,1
ERX1997612,1
SRX468218,1
ERX086653,1
ERX325773,1
ERX956426,1
ERX325843,1
SRX2551590,1
ERX113389,1
ERX385488,1
ERX2011608,1
ERX391986,1
ERX330650,1
ERX353373,1
ERX680796,1
ERX209452,1
ERX646473,1
ERX1033691,1
SRX1605532,1
ERX330628,1
ERX276133,1
ERX110804,1
ERX513799,1
SRX468078,1
ERX110720,1
ERX513414,1
ERX1662774,1
SRX2551557,1
ERX204876,1
SRX373691,1
ERX116945,1
ERX114001,1
ERX140766,1
ERX2073612,1
ERX1997630,1
ERX513506,1
ERX659594,1
ERX451086,1
SRX659061,1
SRX390917,1
ERX482624,1
ERX1035165,1
ERX1998123,1
ERX1659316,1
ERX1662763,1
ERX2006429,1
ERX950025,1
SRX1114350,1
SRX1114358,1
ERX139570,1
SRX477139,1
ERX1820897,1
ERX505278,1
SRX1422905,1
SRX1114286,1
SRX2551374,1
SRX373711,1
SRX468116,1
SRX2535492,1
ERX451081,1
ERX025417,1
SRX2122565,1
SRX363616,1
SRX2535257,1
ERX532125,1
ERX926749,1
ERX462177,1
ERX042899,1
ERX116979,1
SRX463243,1
ERX096747,1
ERX326050,1
ERX451268,1
ERX147782,1
ERX1668603,1
ERX303922,1
SRX1114289,1
ERX330900,1
SRX1886646,1
ERX063848,1
SRX392078,1
ERX1028027,1
ERX514132,1
ERX276105,1
SRX364205,1
ERX025534,1
ERX451072,1
SRX659289,1
ERX110862,1
ERX1590852,1
ERX451334,1
SRX672593,1
ERX110781,1
ERX333049,1
SRX2551551,1
SRX2551583,1
ERX063889,1
ERX326011,1
ERX505405,1
ERX1793898,1
ERX451151,1
ERX1035200,1
ERX411958,1
ERX204817,1
ERX1662751,1
SRX391518,1
ERX1120317,1
ERX1086777,1
ERX326048,1
SRX2535178,1
ERX209569,1
ERX1997589,1
ERX333067,1
ERX1222233,1
ERX212251,1
ERX531998,1
ERX113951,1
ERX1662729,1
ERX113392,1
ERX659207,1
ERX086672,1
ERX030072,1
ERX659662,1
SRX1114292,1
ERX652773,1
ERX330673,1
ERX223851,1
ERX325945,1
ERX063949,1
ERX1120445,1
ERX086681,1
ERX1114481,1
SRX2426195,1
SRX2535438,1
ERX686852,1
SRX449860,1
SRX2535623,1
SRX467896,1
ERX088497,1
SRX659073,1
ERX462139,1
SRX1837666,1
ERX2006919,1
ERX1793919,1
ERX2085693,1
ERX1997614,1
SRX392358,1
ERX139465,1
ERX956454,1
SRX2535193,1
ERX063878,1
ERX330688,1
ERX462077,1
SRX2551549,1
ERX462151,1
ERX1628335,1
ERX462090,1
ERX276148,1
SRX981328,1
ERX1114558,1
ERX023557,1
SRX449868,1
ERX113366,1
ERX330642,1
ERX451214,1
SRX468065,1
ERX110807,1
ERX482602,1
SRX392340,1
ERX1033683,1
ERX333064,1
SRX451239,1
ERX513554,1
ERX139443,1
ERX1998079,1
SRX479720,1
ERX095322,1
ERX2003852,1
ERX1103564,1
SRX2535667,1
ERX513542,1
ERX389292,1
SRX1885489,1
ERX956508,1
ERX462104,1
ERX330785,1
ERX956673,1
SRX145196,1
SRX2535595,1
ERX942869,1
ERX303886,1
ERX063966,1
SRX477076,1
SRX2535573,1
ERX096686,1
SRX886968,1
ERX113335,1
SRX422849,1
SRX1051562,1
ERX095331,1
SRX1605474,1
SRX762082,1
ERX325746,1
ERX332981,1
ERX332993,1
SRX391690,1
ERX1703901,1
SRX1114249,1
ERX1666432,1
ERX164835,1
SRX761677,1
ERX1997587,1
ERX482596,1
ERX113997,1
ERX514155,1
ERX451122,1
ERX212223,1
ERX276090,1
ERX482618,1
SRX2535362,1
ERX164886,1
ERX325919,1
ERX506152,1
ERX326074,1
ERX095301,1
SRX658931,1
ERX197779,1
ERX391973,1
ERX1852971,1
ERX204838,1
ERX353371,1
ERX333045,1
ERX063953,1
SRX2535528,1
ERX186874,1
ERX332975,1
SRX762214,1
SRX2012782,1
ERX451119,1
SRX2535649,1
ERX110859,1
ERX330630,1
ERX276178,1
ERX139447,1
ERX209401,1
ERX686665,1
SRX463181,1
SRX392113,1
ERX223849,1
ERX694971,1
SRX762140,1
SRX391597,1
ERX451167,1
ERX303906,1
ERX2011854,1
ERX209546,1
ERX451459,1
ERX325846,1
ERX116914,1
SRX761792,1
ERX513627,1
ERX276135,1
ERX635178,1
ERX950150,1
SRX761889,1
ERX110812,1
SRX1885135,1
ERX103586,1
ERX139481,1
ERX139611,1
ERX956533,1
ERX482561,1
ERX330760,1
SRX477180,1
ERX001298,1
SRX146560,1
ERX385294,1
ERX139588,1
ERX451115,1
SRX1886806,1
ERX451091,1
SRX1605524,1
ERX325829,1
SRX152473,1
ERX694970,1
SRX451302,1
ERX1703908,1
ERX389236,1
SRX2147154,1
ERX332989,1
ERX506061,1
ERX030070,1
ERX482622,1
ERX204898,1
SRX1422829,1
ERX110868,1
SRX672560,1
SRX392222,1
SRX762727,1
ERX462213,1
SRX391514,1
SRX2122493,1
ERX186914,1
SRX468124,1
ERX110814,1
ERX482560,1
ERX482613,1
SRX467821,1
ERX492489,1
SRX390912,1
SRX2122462,1
SRX477168,1
SRX146576,1
ERX451130,1
SRX146588,1
ERX1035174,1
SRX659129,1
ERX023580,1
ERX676585,1
ERX505331,1
ERX1662339,1
SRX451289,1
SRX554794,1
ERX330796,1
ERX330836,1
SRX2535189,1
ERX153329,1
SRX659085,1
ERX209517,1
ERX139349,1
ERX110791,1
ERX462168,1
ERX451394,1
SRX2535479,1
ERX021346,1
ERX658897,1
ERX1048148,1
SRX2426215,1
ERX416244,1
SRX467850,1
ERX513839,1
SRX477142,1
SRX449863,1
SRX390847,1
SRX2551409,1
ERX513535,1
ERX001204,1
ERX030090,1
SRX183027,1
ERX276160,1
ERX209450,1
ERX021364,1
ERX303857,1
ERX451458,1
ERX139573,1
ERX212234,1
ERX1998156,1
ERX1785671,1
ERX1048225,1
ERX1952261,1
SRX2535394,1
ERX186919,1
ERX807544,1
ERX1998097,1
ERX2011862,1
ERX1222239,1
ERX389217,1
ERX212244,1
ERX1657343,1
ERX1666352,1
ERX113350,1
ERX139504,1
SRX2551477,1
SRX422869,1
SRX1887664,1
SRX391693,1
ERX1711279,1
SRX467776,1
ERX209482,1
ERX303874,1
ERX1222080,1
SRX477158,1
SRX672582,1
ERX717715,1
ERX2004481,1
SRX390852,1
ERX1033656,1
ERX389321,1
SRX463529,1
SRX391537,1
ERX1662859,1
ERX276142,1
ERX110888,1
SRX2535331,1
ERX325769,1
ERX676583,1
ERX1662350,1
ERX956432,1
SRX2535428,1
ERX186856,1
ERX451446,1
SRX2551530,1
SRX2535516,1
SRX1884953,1
SRX2551395,1
SRX392143,1
SRX1884854,1
ERX305147,1
SRX2551589,1
SRX007684,1
ERX1997660,1
ERX462066,1
SRX1114270,1
SRX1605542,1
ERX1035222,1
ERX1626075,1
SRX2535585,1
ERX956706,1
ERX330641,1
ERX451213,1
SRX2535471,1
ERX325974,1
SRX468305,1
SRX467975,1
ERX001244,1
ERX015877,1
SRX477129,1
ERX956746,1
SRX2516171,1
ERX212216,1
ERX451085,1
ERX110710,1
ERX462340,1
ERX462144,1
ERX139600,1
ERX030092,1
ERX513234,1
SRX391622,1
ERX462165,1
ERX1703902,1
SRX1885226,1
SRX2516190,1
SRX373624,1
SRX2551544,1
ERX556647,1
ERX325880,1
ERX1785634,1
SRX392423,1
ERX276122,1
ERX1703896,1
SRX467787,1
ERX451390,1
ERX326024,1
ERX333053,1
ERX451355,1
SRX2535482,1
ERX139589,1
ERX096721,1
SRX2551417,1
ERX956778,1
SRX2122554,1
SRX451148,1
SRX2535288,1
ERX085319,1
ERX1035168,1
SRX2535549,1
ERX204872,1
SRX392338,1
ERX1162576,1
SRX2535681,1
ERX186896,1
SRX1114244,1
ERX389331,1
ERX1035216,1
ERX303858,1
ERX139543,1
ERX384743,1
ERX330812,1
ERX333093,1
ERX385350,1
ERX1035157,1
ERX1048158,1
ERX2006423,1
ERX1035241,1
ERX470745,1
SRX368059,1
ERX1162574,1
SRX2535200,1
SRX2535583,1
ERX025479,1
ERX330734,1
SRX392216,1
SRX2551470,1
SRX2012778,1
SRX2535689,1
ERX116901,1
ERX330858,1
ERX1035188,1
ERX532059,1
SRX2535421,1
ERX303898,1
ERX451044,1
ERX1785625,1
ERX204881,1
ERX022521,1
SRX2516165,1
SRX2535220,1
SRX2535353,1
ERX349272,1
ERX451344,1
ERX2006408,1
ERX330808,1
SRX2535340,1
SRX391754,1
SRX392416,1
SRX2535204,1
ERX333021,1
SRX1114288,1
ERX451324,1
SRX1887609,1
SRX659290,1
ERX451164,1
ERX482616,1
ERX1666267,1
ERX462097,1
ERX1583720,1
ERX376412,1
ERX980230,1
SRX2535417,1
ERX025502,1
ERX1662355,1
ERX676569,1
ERX1998085,1
ERX330752,1
ERX023566,1
ERX110884,1
ERX096704,1
ERX204870,1
ERX164832,1
ERX505264,1
SRX2551561,1
ERX1269144,1
ERX389170,1
ERX326100,1
ERX164877,1
ERX1830536,1
SRX2535324,1
ERX1997633,1
ERX325988,1
ERX231410,1
ERX305144,1
ERX100657,1
ERX979775,1
ERX1035180,1
SRX313297,1
ERX1606239,1
ERX086656,1
ERX956728,1
ERX063820,1
SRX2535526,1
ERX012498,1
SRX155346,1
ERX204896,1
ERX349183,1
SRX659057,1
ERX209491,1
SRX451118,1
ERX025524,1
SRX478079,1
ERX140784,1
ERX980293,1
ERX325849,1
ERX712395,1
ERX325983,1
SRX468288,1
ERX096705,1
ERX980206,1
ERX042910,1
SRX1114325,1
ERX330716,1
ERX505134,1
SRX449823,1
ERX139518,1
ERX110687,1
SRX1051397,1
SRX364427,1
ERX451475,1
SRX2535464,1
SRX1100357,1
ERX140776,1
ERX1662772,1
ERX204832,1
SRX391549,1
ERX110794,1
ERX113362,1
ERX451114,1
ERX009881,1
SRX2535606,1
SRX390843,1
ERX482590,1
ERX2004643,1
ERX1785651,1
ERX110702,1
ERX451276,1
SRX449920,1
ERX514112,1
SRX981136,1
ERX505140,1
ERX025420,1
ERX113404,1
ERX330778,1
SRX659162,1
SRX1116083,1
ERX676560,1
ERX926727,1
ERX063895,1
SRX2535462,1
ERX462205,1
ERX514115,1
ERX1667399,1
ERX451432,1
SRX1605517,1
ERX950087,1
ERX116912,1
ERX305194,1
ERX451069,1
ERX325894,1
ERX389268,1
ERX139500,1
ERX326022,1
ERX333103,1
ERX680733,1
ERX482565,1
ERX113944,1
ERX513620,1
ERX305126,1
ERX686781,1
ERX717949,1
SRX007675,1
SRX672636,1
ERX353382,1
ERX095283,1
SRX2551429,1
ERX770144,1
ERX1711273,1
ERX140747,1
SRX658940,1
SRX1605537,1
ERX652614,1
ERX462169,1
SRX1114259,1
ERX326083,1
ERX325961,1
ERX2004134,1
ERX1626096,1
SRX1887631,1
ERX451415,1
ERX462174,1
ERX042922,1
SRX422814,1
ERX330833,1
ERX113383,1
ERX187612,1
SRX1887659,1
ERX092190,1
ERX062457,1
ERX513798,1
SRX392139,1
ERX359406,1
ERX531918,1
ERX063829,1
ERX009587,1
ERX910759,1
ERX942855,1
ERX513736,1
ERX330644,1
ERX2131623,1
ERX333115,1
SRX672557,1
SRX2551438,1
ERX139405,1
ERX325812,1
ERX116970,1
ERX482619,1
ERX513477,1
ERX2004666,1
ERX1606182,1
SRX467741,1
ERX1830583,1
SRX392316,1
SRX2551577,1
SRX390969,1
ERX113374,1
SRX2535333,1
ERX110811,1
ERX063867,1
ERX451358,1
ERX1667381,1
SRX2551468,1
ERX063935,1
SRX463701,1
ERX113977,1
ERX1662828,1
ERX139507,1
ERX451031,1
ERX451020,1
ERX1606207,1
ERX096746,1
ERX1666495,1
ERX096696,1
SRX2535568,1
ERX513752,1
ERX223850,1
ERX956500,1
SRX463130,1
ERX186883,1
ERX1864062,1
ERX2131506,1
ERX531986,1
ERX1495826,1
ERX392036,1
SRX2535190,1
SRX391714,1
SRX2535425,1
SRX2426222,1
SRX998331,1
ERX325778,1
ERX462321,1
ERX1666396,1
ERX1114488,1
SRX2535172,1
ERX231418,1
ERX532072,1
ERX416239,1
SRX1116145,1
SRX392275,1
SRX659206,1
ERX276111,1
ERX330790,1
ERX1222287,1
SRX2535449,1
SRX658968,1
ERX147819,1
SRX2122457,1
ERX451079,1
SRX2535531,1
SRX392290,1
ERX1043718,1
ERX025406,1
SRX1114313,1
ERX132373,1
ERX305204,1
SRX2535457,1
ERX030079,1
ERX451233,1
SRX477057,1
ERX116905,1
ERX063884,1
ERX1952266,1
ERX332974,1
SRX451294,1
ERX349202,1
SRX2535656,1
ERX389252,1
SRX761813,1
ERX139372,1
ERX186911,1
SRX462931,1
SRX998330,1
ERX139336,1
ERX110857,1
SRX2551454,1
SRX463986,1
ERX482592,1
ERX1666441,1
ERX333034,1
ERX1590853,1
SRX477100,1
SRX2516175,1
ERX807426,1
ERX086673,1
ERX330867,1
SRX2122578,1
ERX717918,1
ERX333128,1
ERX1222293,1
SRX391556,1
ERX113991,1
ERX950000,1
ERX451014,1
SRX170883,1
ERX451300,1
ERX209425,1
ERX063987,1
ERX1997586,1
ERX1659310,1
SRX392320,1
ERX110880,1
ERX042923,1
SRX2535598,1
SRX467781,1
ERX042873,1
ERX646280,1
ERX209453,1
ERX675013,1
ERX110809,1
ERX095277,1
ERX1998166,1
ERX531886,1
ERX1852918,1
ERX086705,1
ERX1998106,1
ERX717690,1
ERX2003531,1
SRX2122563,1
ERX1035215,1
ERX513715,1
ERX325791,1
SRX3230801,1
ERX1793914,1
SRX2122491,1
SRX2551474,1
ERX1997652,1
SRX2516152,1
ERX2006793,1
ERX328703,1
ERX807444,1
ERX462145,1
ERX110689,1
ERX979778,1
ERX513422,1
ERX556638,1
ERX462220,1
ERX113978,1
ERX212247,1
ERX1626029,1
ERX209403,1
SRX477117,1
SRX672631,1
SRX2551558,1
SRX672571,1
ERX139508,1
ERX1606200,1
ERX451160,1
ERX717888,1
ERX451242,1
ERX164887,1
SRX477173,1
ERX186853,1
ERX1998149,1
ERX1793887,1
ERX1997638,1
ERX451180,1
SRX392100,1
ERX139532,1
ERX505116,1
ERX209383,1
SRX468085,1
ERX926734,1
ERX095303,1
ERX451175,1
ERX113403,1
SRX1422847,1
SRX392125,1
ERX956764,1
ERX462325,1
ERX147816,1
ERX326086,1
ERX482608,1
ERX1998064,1
ERX979838,1
ERX021306,1
ERX139528,1
ERX1853020,1
ERX389152,1
ERX1027959,1
ERX462250,1
ERX113395,1
ERX456067,1
ERX110831,1
ERX110826,1
ERX462299,1
ERX462292,1
SRX392410,1
ERX1998077,1
ERX330743,1
SRX463565,1
ERX110718,1
SRX368155,1
ERX114002,1
ERX513623,1
ERX1666347,1
SRX2551605,1
ERX2006921,1
ERX680970,1
ERX646208,1
ERX113982,1
ERX686792,1
ERX513686,1
ERX676536,1
SRX391511,1
ERX116925,1
ERX451201,1
ERX164907,1
ERX389179,1
SRX468265,1
ERX333073,1
ERX303877,1
ERX330829,1
SRX2516189,1
ERX2004428,1
ERX956636,1
ERX325755,1
ERX956365,1
ERX1035211,1
SRX1885395,1
ERX462298,1
ERX979771,1
ERX956406,1
ERX980226,1
ERX1103572,1
SRX467803,1
ERX2003836,1
ERX042921,1
ERX1703905,1
ERX1222079,1
SRX463878,1
ERX110721,1
SRX373619,1
ERX513873,1
ERX186913,1
ERX325972,1
ERX209526,1
ERX204895,1
ERX212259,1
SRX2535181,1
ERX330737,1
ERX116909,1
SRX672601,1
ERX096680,1
SRX007701,1
SRX449795,1
ERX451068,1
ERX095292,1
ERX328693,1
ERX330903,1
ERX462223,1
SRX477090,1
ERX333076,1
ERX1997607,1
ERX140783,1
ERX326068,1
SRX468138,1
SRX2515449,1
ERX113330,1
SRX2535168,1
ERX330654,1
ERX532098,1
ERX113967,1
ERX223852,1
ERX063952,1
ERX2073558,1
SRX477187,1
SRX2535521,1
ERX451152,1
ERX1997649,1
ERX389184,1
SRX1887661,1
SRX467770,1
ERX462203,1
SRX2516197,1
ERX231408,1
SRX451256,1
SRX477093,1
ERX462238,1
ERX1666416,1
ERX2006558,1
ERX023494,1
ERX276100,1
ERX1035151,1
ERX333026,1
SRX1156980,1
ERX462236,1
ERX325838,1
SRX152503,1
ERX1086731,1
ERX325784,1
SRX2551415,1
ERX276098,1
SRX2535431,1
ERX2006561,1
SRX449890,1
ERX095285,1
ERX956741,1
ERX385526,1
ERX451309,1
SRX554798,1
ERX110855,1
ERX979800,1
SRX1114242,1
SRX392279,1
ERX086700,1
ERX1606238,1
ERX513445,1
ERX1972092,1
ERX303900,1
SRX1114315,1
ERX332998,1
ERX042894,1
ERX001178,1
ERX451378,1
SRX451122,1
SRX1114319,1
ERX942850,1
ERX139487,1
ERX505309,1
ERX085225,1
SRX477181,1
ERX333102,1
ERX392020,1
ERX956765,1
SRX004564,1
ERX451433,1
ERX513577,1
ERX325772,1
ERX482579,1
ERX332991,1
ERX470744,1
SRX359199,1
ERX139553,1
ERX385468,1
ERX1667400,1
ERX1096228,1
ERX140792,1
ERX451158,1
SRX2535604,1
ERX1035170,1
ERX001270,1
ERX001294,1
ERX1626236,1
ERX482557,1
ERX505390,1
ERX462101,1
ERX113400,1
ERX186900,1
ERX635175,1
ERX1048206,1
ERX086687,1
ERX303864,1
SRX1885328,1
ERX462217,1
ERX303911,1
ERX305167,1
ERX2006916,1
ERX462282,1
ERX717800,1
ERX110664,1
ERX116890,1
ERX096710,1
SRX1051557,1
ERX470715,1
ERX451061,1
ERX1659312,1
ERX333019,1
ERX514114,1
SRX451145,1
ERX1662852,1
ERX462155,1
ERX513778,1
ERX209523,1
ERX950066,1
ERX332997,1
SRX449900,1
ERX330892,1
ERX1086861,1
ERX505491,1
ERX204861,1
ERX451156,1
ERX113990,1
SRX2551389,1
SRX449835,1
ERX140730,1
ERX025469,1
ERX1997645,1
ERX694964,1
SRX2551373,1
SRX761735,1
ERX451375,1
ERX384736,1
ERX212218,1
ERX1952387,1
ERX451424,1
ERX411967,1
ERX2006913,1
ERX009722,1
ERX1853112,1
ERX979843,1
SRX2551609,1
ERX116906,1
ERX212261,1
ERX333098,1
SRX463710,1
SRX2551503,1
ERX021278,1
ERX140728,1
ERX114014,1
ERX646442,1
ERX332987,1
ERX513717,1
ERX330672,1
SRX2535422,1
ERX186904,1
ERX1972069,1
SRX1605489,1
ERX1162570,1
SRX2551534,1
ERX451186,1
ERX385465,1
ERX451192,1
SRX2535588,1
ERX164895,1
ERX303862,1
SRX422794,1
ERX2007913,1
ERX462068,1
SRX2219277,1
SRX390955,1
SRX392191,1
SRX479807,1
ERX556640,1
SRX477081,1
ERX1086710,1
ERX333013,1
ERX2007916,1
ERX1043643,1
SRX477060,1
SRX2535602,1
SRX1422849,1
SRX2122547,1
ERX2011671,1
SRX467751,1
ERX001302,1
SRX1885511,1
ERX2006411,1
ERX116957,1
ERX451126,1
SRX451235,1
ERX325981,1
SRX2535542,1
ERX303885,1
ERX114016,1
ERX330634,1
ERX1659314,1
SRX2535466,1
ERX680867,1
SRX468224,1
ERX113348,1
ERX009585,1
ERX1782576,1
ERX807419,1
ERX1785616,1
SRX2122557,1
ERX451153,1
ERX2131468,1
ERX025555,1
ERX2003837,1
ERX2004696,1
ERX2006421,1
ERX116897,1
ERX063893,1
ERX276124,1
ERX303878,1
ERX1086811,1
SRX659196,1
ERX326055,1
ERX1711228,1
SRX391582,1
SRX672561,1
SRX2535325,1
SRX2426202,1
ERX096749,1
ERX333031,1
ERX110881,1
SRX2535361,1
ERX658767,1
ERX330651,1
ERX001248,1
ERX1035227,1
SRX2535366,1
ERX116892,1
ERX305138,1
ERX209550,1
SRX477151,1
SRX467815,1
ERX209500,1
ERX681023,1
SRX449849,1
SRX467773,1
ERX1043657,1
SRX672580,1
ERX353386,1
ERX1998069,1
ERX113337,1
SRX463985,1
ERX676572,1
ERX113952,1
ERX021361,1
ERX451102,1
ERX063956,1
SRX373660,1
ERX086654,1
SRX1605526,1
ERX979776,1
ERX186910,1
ERX1662761,1
SRX391519,1
ERX942821,1
ERX326013,1
ERX276113,1
ERX330681,1
ERX1853061,1
ERX1998162,1
ERX330855,1
SRX2122471,1
ERX186927,1
ERX2004654,1
ERX979777,1
ERX330662,1
ERX186932,1
ERX207100,1
SRX422952,1
SRX313369,1
ERX1997622,1
ERX2004665,1
ERX330701,1
ERX2131424,1
SRX1114328,1
SRX392411,1
ERX1086859,1
ERX140806,1
ERX325998,1
ERX212195,1
ERX392021,1
ERX116908,1
ERX212191,1
ERX2004340,1
ERX674974,1
SRX659094,1
ERX325933,1
ERX139399,1
ERX013813,1
ERX2006808,1
ERX330891,1
ERX105420,1
ERX956656,1
SRX1114347,1
ERX1222327,1
ERX326062,1
SRX477091,1
ERX147990,1
ERX325759,1
ERX204828,1
ERX330704,1
ERX333079,1
ERX391859,1
SRX2535603,1
SRX2535297,1
SRX391620,1
SRX449841,1
ERX513224,1
SRX2515455,1
ERX1852738,1
ERX209400,1
ERX164862,1
ERX186868,1
ERX086664,1
ERX2004683,1
ERX276167,1
SRX467867,1
SRX2535478,1
ERX462334,1
ERX1998151,1
ERX2085648,1
ERX025488,1
ERX303913,1
ERX1120365,1
ERX979841,1
ERX330694,1
ERX1662805,1
ERX513760,1
ERX1048117,1
ERX462330,1
ERX001216,1
ERX979812,1
SRX2535509,1
SRX1114257,1
ERX385348,1
ERX980299,1
SRX2551461,1
ERX110632,1
SRX672589,1
SRX761737,1
ERX330695,1
ERX139345,1
ERX950042,1
ERX325937,1
ERX2012005,1
ERX330851,1
ERX385259,1
ERX1035239,1
ERX113334,1
ERX462344,1
SRX2535469,1
ERX325750,1
SRX1605545,1
ERX979839,1
ERX209548,1
ERX325968,1
ERX451093,1
ERX325740,1
SRX1114273,1
ERX186869,1
SRX2516185,1
ERX1027990,1
ERX063823,1
ERX451439,1
ERX2004136,1
ERX389259,1
ERX330805,1
ERX086686,1
ERX030057,1
ERX110739,1
ERX1626107,1
ERX063870,1
SRX391574,1
SRX1422839,1
ERX164852,1
ERX212266,1
SRX007682,1
SRX2551518,1
SRX392213,1
ERX1793784,1
ERX164905,1
ERX1782579,1
ERX353387,1
ERX676534,1
ERX139563,1
ERX096725,1
SRX467837,1
ERX1120639,1
ERX030080,1
ERX023588,1
SRX981100,1
ERX325858,1
SRX2535488,1
ERX2005971,1
SRX422974,1
ERX1998059,1
ERX140764,1
ERX451312,1
SRX392178,1
ERX330771,1
ERX391958,1
ERX276095,1
ERX147803,1
SRX449869,1
ERX139530,1
SRX672621,1
ERX1855602,1
ERX025496,1
ERX389299,1
ERX063863,1
SRX463772,1
SRX467908,1
SRX761952,1
ERX1103733,1
SRX473151,1
ERX325804,1
ERX1711284,1
ERX979846,1
SRX1114327,1
ERX095291,1
ERX1114546,1
ERX212197,1
ERX330870,1
ERX718012,1
ERX328684,1
SRX422836,1
ERX110650,1
ERX370453,1
ERX910735,1
ERX030073,1
ERX333030,1
ERX1952428,1
ERX376411,1
ERX505369,1
ERX451409,1
ERX389196,1
ERX110692,1
SRX672603,1
ERX1666430,1
ERX389209,1
ERX950102,1
ERX139440,1
SRX672617,1
ERX116937,1
ERX717911,1
ERX113966,1
ERX1150180,1
SRX672639,1
ERX2006419,1
ERX385027,1
ERX332972,1
ERX462148,1
ERX2006944,1
ERX385293,1
ERX326028,1
SRX659142,1
ERX139522,1
ERX025523,1
ERX980244,1
SRX390942,1
SRX1885675,1
ERX116904,1
ERX330730,1
ERX451453,1
ERX717733,1
ERX116895,1
ERX063903,1
ERX2003830,1
SRX2535487,1
ERX1952297,1
ERX505383,1
ERX1998159,1
ERX513192,1
ERX116928,1
SRX477162,1
SRX391732,1
ERX139501,1
SRX422805,1
SRX1114261,1
ERX325806,1
ERX092355,1
ERX212268,1
ERX505274,1
ERX1666501,1
ERX096685,1
ERX113972,1
ERX956376,1
ERX451287,1
ERX389241,1
ERX505320,1
ERX1998141,1
SRX467775,1
ERX1035240,1
ERX303876,1
SRX451142,1
SRX1886645,1
SRX392553,1
ERX505124,1
ERX330637,1
ERX1666358,1
ERX325881,1
SRX449810,1
ERX1668473,1
ERX2004391,1
ERX001200,1
SRX449838,1
SRX1422857,1
ERX2006906,1
SRX391585,1
ERX303870,1
ERX389234,1
ERX686795,1
ERX186893,1
SRX2535173,1
ERX807424,1
ERX1830566,1
ERX513853,1
ERX001284,1
ERX956618,1
ERX717838,1
ERX231415,1
ERX462260,1
ERX2005693,1
ERX1149547,1
SRX1114324,1
ERX652654,1
ERX110824,1
SRX1116084,1
SRX2551636,1
ERX1997596,1
SRX392205,1
SRX1156660,1
SRX392349,1
ERX110796,1
ERX325955,1
ERX276087,1
ERX2006562,1
ERX325930,1
ERX451149,1
SRX1422855,1
ERX531983,1
SRX2426206,1
ERX451406,1
ERX717672,1
SRX2535346,1
ERX139379,1
SRX2535609,1
ERX926779,1
ERX042916,1
ERX325827,1
SRX1114360,1
SRX1887616,1
ERX110750,1
SRX2535670,1
ERX462288,1
ERX330866,1
ERX2011883,1
SRX1114322,1
SRX2535328,1
ERX330835,1
ERX462125,1
SRX373706,1
SRX2516162,1
SRX2122575,1
ERX062460,1
ERX139605,1
ERX2005690,1
ERX1086820,1
SRX368027,1
ERX505427,1
SRX2422753,1
ERX1222194,1
ERX979818,1
ERX110677,1
SRX462940,1
ERX451212,1
ERX025516,1
ERX451062,1
ERX330656,1
ERX1852690,1
ERX2006559,1
ERX2003554,1
SRX422909,1
ERX139334,1
ERX532052,1
ERX164831,1
ERX147783,1
SRX2551446,1
ERX451112,1
SRX477147,1
SRX392207,1
ERX276147,1
SRX2535397,1
SRX368049,1
ERX482603,1
ERX1284827,1
ERX416262,1
SRX2535529,1
ERX416251,1
ERX325810,1
ERX333017,1
ERX942827,1
SRX392131,1
SRX2551408,1
ERX204829,1
ERX147824,1
ERX086677,1
SRX391762,1
ERX186906,1
SRX762411,1
SRX2551596,1
ERX1606254,1
ERX391889,1
SRX113232,1
SRX2535287,1
ERX212211,1
ERX2006933,1
ERX110729,1
SRX2535243,1
SRX2535547,1
ERX042885,1
ERX686904,1
ERX113340,1
ERX451070,1
ERX001254,1
ERX384330,1
ERX140737,1
ERX139559,1
SRX1044951,1
ERX063938,1
SRX467738,1
ERX1149571,1
SRX2557098,1
ERX2004439,1
SRX2417051,1
SRX2516146,1
ERX116917,1
SRX478086,1
ERX513727,1
ERX110697,1
ERX1998470,1
ERX209571,1
ERX2007921,1
SRX2551475,1
SRX761891,1
ERX110767,1
SRX1116135,1
ERX462304,1
ERX086652,1
ERX139472,1
ERX110829,1
ERX204867,1
SRX2516195,1
ERX330738,1
ERX140778,1
ERX284204,1
SRX390935,1
ERX451246,1
ERX451123,1
ERX1998087,1
SRX2535223,1
ERX680855,1
SRX2516136,1
ERX1120432,1
ERX451090,1
SRX422893,1
ERX391870,1
ERX2004133,1
SRX477051,1
ERX212187,1
ERX330912,1
ERX451030,1
ERX717793,1
SRX477045,1
